"","participant_ID","item_ID","ACHIEVEMENT","BENEVOLENCE","CONFORMITY","HEDONISM","POWER","SECURITY","SELF","STIMULATION","TRADITION","UNIVERSALISM"
"302","57f6aefc42bfc700016ab1e0","149782763",0,97,0,57,0,93,42,0,72,0
"303","57f6aefc42bfc700016ab1e0","151085454",-51,0,0,24,-56,0,20,23,0,0
"304","57f6aefc42bfc700016ab1e0","152156851",-48,-31,-84,45,-43,0,17,44,0,0
"305","57f6aefc42bfc700016ab1e0","16074172",37,0,-87,37,43,-75,23,45,0,-64
"306","57f6aefc42bfc700016ab1e0","17997657",0,0,0,0,0,0,26,14,86,14
"307","57f6aefc42bfc700016ab1e0","204336669",-21,0,-100,39,25,0,25,0,0,-28
"308","57f6aefc42bfc700016ab1e0","205113268",19,40,0,26,0,0,50,0,0,29
"309","57f6aefc42bfc700016ab1e0","2241308",-41,-84,-98,54,-18,0,18,39,-100,0
"310","57f6aefc42bfc700016ab1e0","34952275",31,0,0,19,0,0,69,50,22,63
"311","57f6aefc42bfc700016ab1e0","4116102",35,22,10,44,0,0,45,0,0,0
"312","57f6aefc42bfc700016ab1e0","55713838",43,31,0,0,18,0,27,64,51,0
"313","57f6aefc42bfc700016ab1e0","57005765",34,35,0,40,-57,15,20,17,0,0
"314","57f6aefc42bfc700016ab1e0","61210999",-37,-81,-95,19,22,-83,37,44,-88,-65
"315","57f6aefc42bfc700016ab1e0","80257632",-77,-76,0,-63,-85,0,-24,0,0,0
"316","57f6aefc42bfc700016ab1e0","9223300",15,40,0,38,-55,0,20,12,-38,0
"317","57f6aefc42bfc700016ab1e0","97622225",25,0,0,24,-33,0,42,14,0,46
"318","57f6aefc42bfc700016ab1e0","99526020",0,0,0,43,0,0,13,51,0,0
"319","57f6aefc42bfc700016ab1e0","99567690",16,81,0,25,-2,0,21,8,18,0
"320","57f6aefc42bfc700016ab1e0","99962781",56,100,97,0,0,0,32,0,95,34
"321","5807a64c357e890001dd0ab6","134245347",13,14,45,0,15,55,13,0,45,16
"322","5807a64c357e890001dd0ab6","149782763",3,13,7,-9,1,45,11,6,8,9
"323","5807a64c357e890001dd0ab6","151085454",5,5,5,13,6,5,22,21,5,16
"324","5807a64c357e890001dd0ab6","152156851",0,0,1,55,0,0,0,59,0,0
"325","5807a64c357e890001dd0ab6","16074172",6,0,-14,62,71,1,0,47,-15,0
"326","5807a64c357e890001dd0ab6","17997657",0,0,0,26,0,0,0,25,0,0
"327","5807a64c357e890001dd0ab6","204336669",66,-100,-100,73,82,-100,-100,73,-100,-100
"328","5807a64c357e890001dd0ab6","205113268",31,0,0,42,29,0,0,53,0,0
"329","5807a64c357e890001dd0ab6","2241308",78,-24,-17,81,79,-11,-16,80,-18,-14
"330","5807a64c357e890001dd0ab6","34952275",19,14,5,-7,7,5,33,-8,6,6
"331","5807a64c357e890001dd0ab6","4116102",17,6,-14,-7,5,6,6,41,5,6
"332","5807a64c357e890001dd0ab6","55713838",0,0,0,0,0,0,0,12,0,0
"333","5807a64c357e890001dd0ab6","57005765",10,6,6,7,0,31,21,5,14,0
"334","5807a64c357e890001dd0ab6","61210999",7,0,-24,0,30,-8,12,0,9,0
"335","5807a64c357e890001dd0ab6","80257632",0,-12,-12,88,0,-12,-21,92,-14,-10
"336","5807a64c357e890001dd0ab6","9223300",5,6,6,30,6,6,6,31,5,7
"337","5807a64c357e890001dd0ab6","97622225",21,21,24,7,9,15,47,8,32,49
"338","5807a64c357e890001dd0ab6","99526020",0,0,0,46,0,0,0,54,0,0
"339","5807a64c357e890001dd0ab6","99567690",11,0,1,30,6,27,6,46,0,0
"340","5807a64c357e890001dd0ab6","99962781",-7,54,41,-19,-9,43,15,-18,48,47
"341","580d5d1f357e890001dd14ce","134245347",88,41,13,100,84,0,0,30,97,39
"342","580d5d1f357e890001dd14ce","149782763",0,59,46,0,0,44,0,0,0,0
"343","580d5d1f357e890001dd14ce","151085454",0,0,-28,0,0,0,41,0,-32,0
"344","580d5d1f357e890001dd14ce","152156851",0,0,0,100,0,26,92,73,0,0
"345","580d5d1f357e890001dd14ce","16074172",15,0,-61,0,0,0,63,32,-26,0
"346","580d5d1f357e890001dd14ce","17997657",0,0,0,61,0,0,0,0,21,0
"347","580d5d1f357e890001dd14ce","204336669",25,0,0,100,56,0,0,0,0,0
"348","580d5d1f357e890001dd14ce","205113268",32,0,0,38,0,0,49,0,0,0
"349","580d5d1f357e890001dd14ce","2241308",33,0,0,0,32,0,88,69,0,0
"350","580d5d1f357e890001dd14ce","34952275",31,0,-28,0,0,0,86,83,-52,0
"351","580d5d1f357e890001dd14ce","4116102",0,32,87,0,27,0,-59,0,90,-28
"352","580d5d1f357e890001dd14ce","55713838",35,0,0,0,0,0,0,0,0,0
"353","580d5d1f357e890001dd14ce","57005765",0,61,0,28,0,0,0,25,0,59
"354","580d5d1f357e890001dd14ce","61210999",0,-49,84,0,83,83,-48,0,0,0
"355","580d5d1f357e890001dd14ce","80257632",0,0,0,0,0,37,0,0,0,0
"356","580d5d1f357e890001dd14ce","9223300",22,0,0,76,0,0,0,15,0,0
"357","580d5d1f357e890001dd14ce","97622225",0,0,0,0,0,0,93,0,0,24
"358","580d5d1f357e890001dd14ce","99526020",32,0,0,71,0,0,53,39,0,93
"359","580d5d1f357e890001dd14ce","99567690",0,0,0,100,19,0,0,20,0,0
"360","580d5d1f357e890001dd14ce","99962781",0,0,0,0,50,0,0,0,0,0
"361","583ec287ad2f4300014b355a","134245347",76,-53,100,-37,76,100,-29,0,100,-30
"362","583ec287ad2f4300014b355a","149782763",-28,27,26,19,-31,20,11,12,10,14
"363","583ec287ad2f4300014b355a","151085454",-36,-44,-82,10,-18,-50,87,87,-34,-27
"364","583ec287ad2f4300014b355a","152156851",-12,-52,4,18,12,9,20,18,-53,-23
"365","583ec287ad2f4300014b355a","16074172",73,0,-48,75,64,0,70,79,8,0
"366","583ec287ad2f4300014b355a","17997657",27,-18,75,51,15,2,2,73,74,2
"367","583ec287ad2f4300014b355a","204336669",100,-100,-100,100,100,0,99,100,-100,-97
"368","583ec287ad2f4300014b355a","205113268",32,-23,-50,52,31,5,76,51,0,0
"369","583ec287ad2f4300014b355a","2241308",100,-84,-84,100,100,15,48,6,-83,-27
"370","583ec287ad2f4300014b355a","34952275",90,-30,-61,20,28,-23,100,62,-66,80
"371","583ec287ad2f4300014b355a","4116102",-66,56,69,-66,-66,32,-20,-65,58,56
"372","583ec287ad2f4300014b355a","55713838",15,0,90,-80,-50,6,-63,0,58,0
"373","583ec287ad2f4300014b355a","57005765",12,17,-25,66,10,0,64,85,0,0
"374","583ec287ad2f4300014b355a","61210999",0,12,-14,0,46,-29,52,0,-9,2
"375","583ec287ad2f4300014b355a","80257632",0,0,-32,63,62,0,69,26,0,0
"376","583ec287ad2f4300014b355a","9223300",0,11,0,60,0,0,58,62,0,0
"377","583ec287ad2f4300014b355a","97622225",17,78,73,22,-11,35,21,18,67,68
"378","583ec287ad2f4300014b355a","99526020",31,8,0,81,27,0,44,78,0,11
"379","583ec287ad2f4300014b355a","99567690",0,0,-58,100,0,0,35,100,0,0
"380","583ec287ad2f4300014b355a","99962781",-89,66,67,-95,-87,17,-92,-93,66,66
"381","5898b6e256357700011c2c6b","134245347",69,64,58,64,66,72,70,68,100,64
"382","5898b6e256357700011c2c6b","149782763",-58,8,10,19,-54,58,18,19,18,-45
"383","5898b6e256357700011c2c6b","151085454",-65,-69,-66,-68,-62,-65,-68,-67,-70,-68
"384","5898b6e256357700011c2c6b","152156851",-75,-74,-75,-67,-50,-73,-69,-72,-74,-75
"385","5898b6e256357700011c2c6b","16074172",-25,-3,-49,-23,-10,-48,-33,-30,-38,-38
"386","5898b6e256357700011c2c6b","17997657",0,0,0,0,0,0,0,0,0,0
"387","5898b6e256357700011c2c6b","204336669",18,-23,-12,36,10,-57,14,14,-27,-12
"388","5898b6e256357700011c2c6b","205113268",3,-7,-9,2,2,-23,2,2,9,10
"389","5898b6e256357700011c2c6b","2241308",16,-66,-70,-70,17,-68,12,11,-32,-55
"390","5898b6e256357700011c2c6b","34952275",50,27,10,52,-11,-13,10,11,7,49
"391","5898b6e256357700011c2c6b","4116102",72,74,-33,73,-11,-69,70,21,23,-5
"392","5898b6e256357700011c2c6b","55713838",-80,-79,-75,-75,-78,-77,-77,-75,-76,-78
"393","5898b6e256357700011c2c6b","57005765",-15,21,8,-23,-13,-17,25,25,70,-10
"394","5898b6e256357700011c2c6b","61210999",-43,-47,-47,-46,-44,-41,-48,-50,-42,-52
"395","5898b6e256357700011c2c6b","80257632",-55,-61,-100,46,-53,-97,-58,-47,-98,-63
"396","5898b6e256357700011c2c6b","9223300",-25,33,10,48,-34,-60,-29,16,-9,6
"397","5898b6e256357700011c2c6b","97622225",-10,20,-11,46,-12,-70,55,20,11,14
"398","5898b6e256357700011c2c6b","99526020",10,-8,-38,96,8,-25,29,62,-16,6
"399","5898b6e256357700011c2c6b","99567690",-36,20,-12,39,-27,-25,18,17,13,12
"400","5898b6e256357700011c2c6b","99962781",35,24,-18,35,-65,-67,35,7,-5,20
"401","58a43e029a17120001d910d5","134245347",63,52,28,0,39,13,13,0,84,85
"402","58a43e029a17120001d910d5","149782763",0,75,11,9,0,70,0,0,36,16
"403","58a43e029a17120001d910d5","151085454",-53,2,2,24,-26,30,61,2,2,42
"404","58a43e029a17120001d910d5","152156851",0,-61,-17,53,0,2,-31,0,25,-47
"405","58a43e029a17120001d910d5","16074172",95,0,25,28,16,48,9,53,-14,0
"406","58a43e029a17120001d910d5","17997657",7,10,0,93,0,0,12,0,43,10
"407","58a43e029a17120001d910d5","204336669",0,0,-34,100,14,-23,19,27,-64,0
"408","58a43e029a17120001d910d5","205113268",55,0,2,76,25,22,12,2,14,60
"409","58a43e029a17120001d910d5","2241308",26,50,-8,65,0,-17,96,12,-26,0
"410","58a43e029a17120001d910d5","34952275",40,0,2,50,14,22,6,0,-23,92
"411","58a43e029a17120001d910d5","4116102",14,2,17,95,0,24,43,42,33,-14
"412","58a43e029a17120001d910d5","55713838",45,85,19,2,61,2,17,2,16,2
"413","58a43e029a17120001d910d5","57005765",15,78,2,62,2,46,26,38,2,2
"414","58a43e029a17120001d910d5","61210999",2,19,87,2,21,32,-25,60,74,2
"415","58a43e029a17120001d910d5","80257632",17,21,56,0,0,24,-20,-29,2,0
"416","58a43e029a17120001d910d5","9223300",15,14,9,97,0,-19,31,2,27,48
"417","58a43e029a17120001d910d5","97622225",16,0,-16,50,0,12,19,2,38,87
"418","58a43e029a17120001d910d5","99526020",6,0,2,100,20,11,59,0,41,23
"419","58a43e029a17120001d910d5","99567690",61,2,12,100,0,19,-39,16,-13,0
"420","58a43e029a17120001d910d5","99962781",14,79,88,33,0,46,17,0,55,17
"421","58be162d2e4dc0000164b12c","134245347",-17,22,58,-59,26,36,80,-48,72,76
"422","58be162d2e4dc0000164b12c","149782763",0,9,0,8,0,0,0,0,0,0
"423","58be162d2e4dc0000164b12c","151085454",0,0,0,25,0,0,0,28,0,0
"424","58be162d2e4dc0000164b12c","152156851",-14,11,-14,-3,-34,21,17,24,-45,-51
"425","58be162d2e4dc0000164b12c","16074172",0,0,0,0,0,0,0,0,0,0
"426","58be162d2e4dc0000164b12c","17997657",0,0,0,38,0,0,0,0,19,0
"427","58be162d2e4dc0000164b12c","204336669",20,0,0,41,37,0,2,33,0,0
"428","58be162d2e4dc0000164b12c","205113268",6,12,0,14,-8,0,13,0,5,10
"429","58be162d2e4dc0000164b12c","2241308",6,1,6,-21,41,8,47,9,37,39
"430","58be162d2e4dc0000164b12c","34952275",12,11,0,0,-23,0,11,13,0,10
"431","58be162d2e4dc0000164b12c","4116102",17,8,0,26,11,0,10,-33,19,0
"432","58be162d2e4dc0000164b12c","55713838",0,0,0,0,0,0,0,0,17,0
"433","58be162d2e4dc0000164b12c","57005765",0,17,0,22,0,0,16,22,24,19
"434","58be162d2e4dc0000164b12c","61210999",27,8,19,-50,59,10,27,0,-7,46
"435","58be162d2e4dc0000164b12c","80257632",-48,-39,-38,33,-40,0,-41,34,-39,-57
"436","58be162d2e4dc0000164b12c","9223300",-8,0,5,23,-41,9,0,0,-15,21
"437","58be162d2e4dc0000164b12c","97622225",22,30,0,30,0,32,27,34,31,29
"438","58be162d2e4dc0000164b12c","99526020",0,0,0,28,0,0,0,16,0,0
"439","58be162d2e4dc0000164b12c","99567690",0,30,0,50,0,0,0,46,0,0
"440","58be162d2e4dc0000164b12c","99962781",0,8,0,11,0,0,0,0,15,8
"441","58c1ce3c3783090001b49355","134245347",34,51,52,18,-38,62,45,25,87,66
"442","58c1ce3c3783090001b49355","149782763",-45,77,38,-80,-66,95,-54,-75,80,-39
"443","58c1ce3c3783090001b49355","151085454",0,-54,0,-34,0,-28,-37,-60,15,-35
"444","58c1ce3c3783090001b49355","152156851",-77,-58,26,16,-69,4,7,6,19,-16
"445","58c1ce3c3783090001b49355","16074172",77,-89,-83,55,65,-35,68,55,-51,0
"446","58c1ce3c3783090001b49355","17997657",16,0,65,22,0,31,17,8,93,0
"447","58c1ce3c3783090001b49355","204336669",47,-98,-84,98,73,-61,54,93,-98,-83
"448","58c1ce3c3783090001b49355","205113268",62,0,-23,45,16,9,83,66,0,14
"449","58c1ce3c3783090001b49355","2241308",-14,-95,-68,55,-56,-81,25,33,-69,-14
"450","58c1ce3c3783090001b49355","34952275",2,19,-6,-74,-14,11,45,-35,19,4
"451","58c1ce3c3783090001b49355","4116102",11,85,48,-45,-65,75,-26,11,67,-36
"452","58c1ce3c3783090001b49355","55713838",23,30,43,-75,-39,25,-38,-68,80,-14
"453","58c1ce3c3783090001b49355","57005765",-33,64,11,-24,-57,83,30,-28,48,18
"454","58c1ce3c3783090001b49355","61210999",0,-89,-55,0,-80,75,47,0,-81,35
"455","58c1ce3c3783090001b49355","80257632",0,18,0,4,0,61,37,4,5,-5
"456","58c1ce3c3783090001b49355","9223300",11,37,0,68,0,75,0,62,21,0
"457","58c1ce3c3783090001b49355","97622225",-53,66,16,-83,-64,83,54,-60,48,37
"458","58c1ce3c3783090001b49355","99526020",8,0,0,83,8,0,26,56,25,0
"459","58c1ce3c3783090001b49355","99567690",0,28,17,45,8,65,34,70,8,0
"460","58c1ce3c3783090001b49355","99962781",8,78,50,-71,-41,41,-34,-39,73,11
"461","58c1d1fb8a3f870001c0e34c","134245347",24,0,0,4,41,86,86,0,79,25
"462","58c1d1fb8a3f870001c0e34c","149782763",21,55,0,62,7,0,20,0,31,10
"463","58c1d1fb8a3f870001c0e34c","151085454",-25,-8,-21,22,0,0,60,13,0,0
"464","58c1d1fb8a3f870001c0e34c","152156851",12,29,-46,100,-7,0,100,14,30,0
"465","58c1d1fb8a3f870001c0e34c","16074172",18,0,-25,53,15,0,50,99,-23,0
"466","58c1d1fb8a3f870001c0e34c","17997657",8,0,0,65,-14,0,6,0,12,0
"467","58c1d1fb8a3f870001c0e34c","204336669",81,-56,-81,100,76,0,0,67,-59,-59
"468","58c1d1fb8a3f870001c0e34c","205113268",22,25,0,95,0,0,96,47,0,56
"469","58c1d1fb8a3f870001c0e34c","2241308",49,0,0,94,88,0,10,95,0,0
"470","58c1d1fb8a3f870001c0e34c","34952275",68,77,0,100,0,0,100,31,13,34
"471","58c1d1fb8a3f870001c0e34c","4116102",25,38,6,40,6,0,-27,-31,68,66
"472","58c1d1fb8a3f870001c0e34c","55713838",-18,0,66,-38,-12,0,0,-38,39,0
"473","58c1d1fb8a3f870001c0e34c","57005765",0,10,0,40,0,0,72,8,0,0
"474","58c1d1fb8a3f870001c0e34c","61210999",6,0,85,0,57,-13,0,0,30,-62
"475","58c1d1fb8a3f870001c0e34c","80257632",0,13,0,48,0,0,76,8,-12,0
"476","58c1d1fb8a3f870001c0e34c","9223300",66,0,0,100,0,0,63,18,0,0
"477","58c1d1fb8a3f870001c0e34c","97622225",12,18,0,21,0,0,100,0,0,34
"478","58c1d1fb8a3f870001c0e34c","99526020",23,0,-77,92,0,0,89,64,0,0
"479","58c1d1fb8a3f870001c0e34c","99567690",7,0,-19,100,22,0,6,45,0,0
"480","58c1d1fb8a3f870001c0e34c","99962781",66,36,57,53,36,0,0,0,80,34
"481","5909955b9e26f200016e1247","134245347",-69,97,58,-76,-62,100,12,-54,92,92
"482","5909955b9e26f200016e1247","149782763",2,90,60,-20,-20,53,35,-36,72,64
"483","5909955b9e26f200016e1247","151085454",-28,32,-7,14,-19,19,46,49,16,-5
"484","5909955b9e26f200016e1247","152156851",6,65,63,78,-19,50,55,57,19,27
"485","5909955b9e26f200016e1247","16074172",86,-9,-82,70,69,-31,89,74,-67,-20
"486","5909955b9e26f200016e1247","17997657",27,14,7,55,39,29,41,41,2,2
"487","5909955b9e26f200016e1247","204336669",85,-92,-76,81,81,-50,53,71,-88,-90
"488","5909955b9e26f200016e1247","205113268",47,39,16,12,20,30,92,49,30,29
"489","5909955b9e26f200016e1247","2241308",47,39,2,70,22,35,64,42,52,20
"490","5909955b9e26f200016e1247","34952275",18,82,68,-26,-35,54,45,-22,53,53
"491","5909955b9e26f200016e1247","4116102",-42,36,7,-55,-41,64,28,-52,23,30
"492","5909955b9e26f200016e1247","55713838",-59,77,88,-84,-62,82,-21,-80,91,2
"493","5909955b9e26f200016e1247","57005765",13,52,71,2,-7,67,27,-35,39,41
"494","5909955b9e26f200016e1247","61210999",35,-10,-43,73,20,-45,63,49,-30,-26
"495","5909955b9e26f200016e1247","80257632",44,-60,-25,38,44,-4,19,28,-42,-72
"496","5909955b9e26f200016e1247","9223300",-54,59,14,4,-71,48,19,-55,21,62
"497","5909955b9e26f200016e1247","97622225",-21,92,46,-55,-41,84,35,-51,50,79
"498","5909955b9e26f200016e1247","99526020",6,59,13,28,15,56,26,35,40,41
"499","5909955b9e26f200016e1247","99567690",-10,93,72,10,-30,90,35,-40,54,67
"500","5909955b9e26f200016e1247","99962781",-28,88,83,-90,-69,79,2,-71,100,95
"501","592ba0926579ca0001edb7de","134245347",80,0,0,0,81,0,75,15,0,80
"502","592ba0926579ca0001edb7de","149782763",0,39,35,43,0,39,0,46,36,45
"503","592ba0926579ca0001edb7de","151085454",20,50,15,35,20,48,50,-45,25,70
"504","592ba0926579ca0001edb7de","152156851",0,0,0,-30,0,0,0,0,15,0
"505","592ba0926579ca0001edb7de","16074172",0,0,0,0,0,0,0,10,0,0
"506","592ba0926579ca0001edb7de","17997657",0,0,0,0,0,0,0,0,0,0
"507","592ba0926579ca0001edb7de","204336669",0,25,0,35,0,0,0,0,0,15
"508","592ba0926579ca0001edb7de","205113268",45,0,0,60,0,0,40,50,26,53
"509","592ba0926579ca0001edb7de","2241308",-28,-30,0,22,0,0,53,34,-41,0
"510","592ba0926579ca0001edb7de","34952275",45,38,0,54,0,0,54,43,11,23
"511","592ba0926579ca0001edb7de","4116102",28,0,0,51,0,20,45,37,27,0
"512","592ba0926579ca0001edb7de","55713838",0,0,0,0,0,0,0,0,0,0
"513","592ba0926579ca0001edb7de","57005765",0,0,0,0,0,0,0,0,0,0
"514","592ba0926579ca0001edb7de","61210999",0,0,0,0,0,0,0,0,0,0
"515","592ba0926579ca0001edb7de","80257632",0,26,0,0,0,0,40,0,0,0
"516","592ba0926579ca0001edb7de","9223300",0,0,0,36,0,0,0,47,0,45
"517","592ba0926579ca0001edb7de","97622225",0,0,0,40,0,0,40,40,0,50
"518","592ba0926579ca0001edb7de","99526020",0,0,0,0,0,0,0,0,0,0
"519","592ba0926579ca0001edb7de","99567690",0,0,0,35,0,0,0,0,30,0
"520","592ba0926579ca0001edb7de","99962781",0,0,0,0,0,0,0,0,0,0
"521","5969496f06679c00014b818e","134245347",21,-20,42,-26,28,51,-27,-17,46,-23
"522","5969496f06679c00014b818e","149782763",-75,19,-19,-85,-63,-30,-65,-75,13,-47
"523","5969496f06679c00014b818e","151085454",-24,-14,-12,-32,-15,-5,-18,-26,-14,-19
"524","5969496f06679c00014b818e","152156851",-85,39,-32,-75,-51,-23,-21,-76,29,23
"525","5969496f06679c00014b818e","16074172",12,-3,-4,-18,20,9,6,12,8,7
"526","5969496f06679c00014b818e","17997657",-92,-69,-69,22,-18,-83,-88,-89,-63,-74
"527","5969496f06679c00014b818e","204336669",-70,-68,-98,52,56,-73,-22,24,-79,-72
"528","5969496f06679c00014b818e","205113268",7,16,15,-6,8,10,6,5,11,-5
"529","5969496f06679c00014b818e","2241308",17,-18,-20,18,19,14,19,6,-21,-16
"530","5969496f06679c00014b818e","34952275",-35,21,23,-49,-39,-11,19,-37,25,8
"531","5969496f06679c00014b818e","4116102",-70,53,-53,-84,-91,-30,11,-81,67,67
"532","5969496f06679c00014b818e","55713838",9,15,11,10,4,5,8,2,15,2
"533","5969496f06679c00014b818e","57005765",-38,-50,26,-60,-26,25,-41,-30,-37,-68
"534","5969496f06679c00014b818e","61210999",-24,-42,-39,-46,-14,93,-45,-50,-40,-41
"535","5969496f06679c00014b818e","80257632",24,-5,-12,-14,11,14,5,-19,-5,12
"536","5969496f06679c00014b818e","9223300",12,16,10,-5,8,-32,-20,9,14,-6
"537","5969496f06679c00014b818e","97622225",-18,100,-76,-29,-3,-55,67,-32,16,88
"538","5969496f06679c00014b818e","99526020",-92,-91,-91,58,-70,-100,19,25,-94,-92
"539","5969496f06679c00014b818e","99567690",8,9,-3,-9,10,-6,10,-6,12,19
"540","5969496f06679c00014b818e","99962781",-26,23,-8,-25,-15,-23,-20,-21,10,52
"541","596c1af50e679d0001faca67","134245347",100,-100,-100,-100,-100,-100,-100,-100,-100,-100
"542","596c1af50e679d0001faca67","149782763",100,-100,-100,-100,-100,-100,-100,-100,-100,-100
"543","596c1af50e679d0001faca67","151085454",0,-100,0,-90,-40,-100,100,100,-100,-100
"544","596c1af50e679d0001faca67","152156851",-100,-100,100,100,-100,100,100,100,-100,-100
"545","596c1af50e679d0001faca67","16074172",100,0,0,-100,100,0,100,0,-100,0
"546","596c1af50e679d0001faca67","17997657",100,-100,-100,-100,-100,-100,-100,-100,100,-100
"547","596c1af50e679d0001faca67","204336669",-100,-100,-100,100,100,-100,-100,100,-100,100
"548","596c1af50e679d0001faca67","205113268",-100,100,-100,-100,-100,-100,100,100,100,100
"549","596c1af50e679d0001faca67","2241308",-100,-100,-100,-100,100,-100,100,100,-100,100
"550","596c1af50e679d0001faca67","34952275",100,-100,-100,100,-100,-100,100,-98,-100,100
"551","596c1af50e679d0001faca67","4116102",100,100,100,0,82,0,100,-98,100,100
"552","596c1af50e679d0001faca67","55713838",-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
"553","596c1af50e679d0001faca67","57005765",-100,100,-100,100,-100,100,100,-100,-100,100
"554","596c1af50e679d0001faca67","61210999",-100,-100,-99,-100,100,-100,100,100,-100,-100
"555","596c1af50e679d0001faca67","80257632",-100,-100,-100,-100,-100,-100,-100,-100,-100,100
"556","596c1af50e679d0001faca67","9223300",-100,100,-100,-100,-100,-100,100,100,-100,-100
"557","596c1af50e679d0001faca67","97622225",100,-100,-100,-100,100,100,100,100,-100,100
"558","596c1af50e679d0001faca67","99526020",100,-95,-100,100,-100,-100,100,100,-100,-100
"559","596c1af50e679d0001faca67","99567690",-100,-100,-100,100,-100,-100,-100,100,100,-100
"560","596c1af50e679d0001faca67","99962781",-100,100,-100,55,100,-100,-100,100,100,100
"561","59757b95395bf80001bf9daa","134245347",38,37,89,-44,43,77,-39,-26,85,96
"562","59757b95395bf80001bf9daa","149782763",-38,68,64,-39,-58,39,-38,-73,76,63
"563","59757b95395bf80001bf9daa","151085454",0,43,-14,-25,0,0,20,-41,-31,22
"564","59757b95395bf80001bf9daa","152156851",-38,-25,19,48,42,17,67,-32,19,-22
"565","59757b95395bf80001bf9daa","16074172",52,34,19,46,-23,-21,27,-39,-24,43
"566","59757b95395bf80001bf9daa","17997657",-24,28,26,38,22,-25,55,-45,67,51
"567","59757b95395bf80001bf9daa","204336669",33,-57,-75,74,59,-75,63,42,-48,28
"568","59757b95395bf80001bf9daa","205113268",52,37,-25,50,-26,-59,70,28,31,9
"569","59757b95395bf80001bf9daa","2241308",-16,62,-26,57,47,-18,49,34,23,43
"570","59757b95395bf80001bf9daa","34952275",19,39,-27,48,-48,-56,36,59,-21,15
"571","59757b95395bf80001bf9daa","4116102",-66,28,41,-30,-61,-26,57,-40,23,59
"572","59757b95395bf80001bf9daa","55713838",39,55,-27,-42,19,-16,56,-21,30,-37
"573","59757b95395bf80001bf9daa","57005765",-19,12,-40,36,-34,18,49,17,-41,30
"574","59757b95395bf80001bf9daa","61210999",-43,26,-22,-41,29,40,-15,23,-19,49
"575","59757b95395bf80001bf9daa","80257632",19,30,-52,-55,-31,-65,47,-32,-59,57
"576","59757b95395bf80001bf9daa","9223300",55,45,29,89,-21,-20,81,59,53,68
"577","59757b95395bf80001bf9daa","97622225",32,15,-15,48,-26,39,39,22,-14,26
"578","59757b95395bf80001bf9daa","99526020",46,0,26,50,-23,-58,56,-16,-24,36
"579","59757b95395bf80001bf9daa","99567690",-23,30,-30,85,-38,-70,34,32,-26,-30
"580","59757b95395bf80001bf9daa","99962781",-47,70,80,-66,-52,48,-24,-35,80,84
"581","597fe89a1b41a20001749f57","134245347",68,100,21,31,-40,89,75,44,84,100
"582","597fe89a1b41a20001749f57","149782763",15,58,40,19,-49,52,26,22,47,50
"583","597fe89a1b41a20001749f57","151085454",14,-8,3,58,16,45,60,71,-28,20
"584","597fe89a1b41a20001749f57","152156851",10,7,-48,61,21,-3,34,52,-59,15
"585","597fe89a1b41a20001749f57","16074172",36,-17,-26,48,29,29,14,40,-38,4
"586","597fe89a1b41a20001749f57","17997657",9,33,31,64,-32,21,10,12,66,45
"587","597fe89a1b41a20001749f57","204336669",10,-31,-58,78,66,-9,-30,45,-52,-25
"588","597fe89a1b41a20001749f57","205113268",28,14,-41,78,60,14,14,61,-17,17
"589","597fe89a1b41a20001749f57","2241308",-46,6,-19,50,56,25,29,41,-34,52
"590","597fe89a1b41a20001749f57","34952275",60,50,20,56,8,41,66,37,26,75
"591","597fe89a1b41a20001749f57","4116102",13,64,53,26,9,58,28,30,53,67
"592","597fe89a1b41a20001749f57","55713838",19,21,46,-14,-15,47,-14,-20,40,19
"593","597fe89a1b41a20001749f57","57005765",23,62,29,36,-37,31,52,50,16,53
"594","597fe89a1b41a20001749f57","61210999",19,-20,-25,49,31,60,23,20,-38,-14
"595","597fe89a1b41a20001749f57","80257632",10,43,11,43,-18,49,34,40,7,28
"596","597fe89a1b41a20001749f57","9223300",28,24,-27,90,37,10,12,78,-11,20
"597","597fe89a1b41a20001749f57","97622225",43,89,68,43,-56,76,63,40,58,91
"598","597fe89a1b41a20001749f57","99526020",19,15,-23,73,13,11,17,65,-16,21
"599","597fe89a1b41a20001749f57","99567690",5,30,-26,67,18,14,7,39,-23,14
"600","597fe89a1b41a20001749f57","99962781",10,43,42,-12,-23,38,-24,-24,53,33
"601","598c9125cceb0f0001b39697","134245347",3,48,2,0,-19,0,44,39,48,2
"602","598c9125cceb0f0001b39697","149782763",0,31,33,0,0,37,24,0,32,31
"603","598c9125cceb0f0001b39697","151085454",0,29,2,81,0,-30,85,83,29,2
"604","598c9125cceb0f0001b39697","152156851",-43,89,2,97,0,0,89,93,84,91
"605","598c9125cceb0f0001b39697","16074172",2,37,38,35,2,0,33,37,38,33
"606","598c9125cceb0f0001b39697","17997657",17,45,3,20,-17,30,23,22,68,2
"607","598c9125cceb0f0001b39697","204336669",27,2,56,63,2,52,64,68,90,66
"608","598c9125cceb0f0001b39697","205113268",56,44,-40,57,0,-41,80,56,43,43
